Unnamed: 0,id_x,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Emotion_Category
22828,6649,Men,Footwear,Shoes,Sports Shoes,Yellow,Sunny,2011.0,Sports,Nike Men's Air Max Tailwind 3 Black Yellow Shoe,Joy
22829,54945,Men,Apparel,Topwear,Tshirts,Cream,Sunny,2012.0,Casual,Do u speak green Men Cream T-Shirt,Contentment
22830,53738,Men,Apparel,Bottomwear,Track Pants,White,Sunny,2012.0,Casual,ADIDAS Men White Track Pant,Joy
22833,18632,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Puma Men GP Speed Red Tshirts,Joy
22836,9265,Men,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Casual,Scullers Men Scul Black Shirts,Anger
22841,26901,Women,Apparel,Topwear,Tops,Turquoise Blue,Sunny,2012.0,Casual,Jealous 21 Women Printed Turquoise Blue Top,Joy
22842,9057,Women,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,ADIDAS Women Adi Light White Sports Shoes,Joy
22844,48370,Men,Apparel,Topwear,Shirts,Brown,Sunny,2012.0,Casual,French Connection Men Brown & Beige Shirt,Sadness
22845,6823,Men,Footwear,Sandal,Sandals,Black,Rainy,2012.0,Casual,Timberland Men Black Floater,Anger
22846,18400,Men,Footwear,Shoes,Casual Shoes,Grey,Rainy,2011.0,Casual,Skechers Men Fusion Grey Shoe,Sadness
22847,8185,Men,Apparel,Topwear,Shirts,Grey,Sunny,2011.0,Casual,Locomotive Men Check Lafeu Grey Shirts,Sadness
22851,59030,Women,Footwear,Shoes,Heels,Black,Rainy,2012.0,Casual,Carlton London Women Black Heels,Anger
22852,4748,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Sports,ADIDAS Men's Perf Str Polo White Green T-Shirt,Contentment
22853,56844,Men,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,John Players Men Blue Jeans,Contentment
22854,57996,Women,Apparel,Dress,Dresses,Black,Rainy,2012.0,Casual,Latin Quarters Women Black Dress,Anger
22857,24458,Women,Footwear,Flip Flops,Flip Flops,Purple,Sunny,2012.0,Casual,Nike Women Solarsoft Thong Purple Flip Flops,Sadness
22860,58324,Men,Footwear,Flip Flops,Flip Flops,Black,Sunny,2010.0,Casual,Lotto Men Black Flip Flops,Anger
22863,41209,Women,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Nike Women Black Sports Shoes,Anger
22866,2679,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Inkfruit Men's You Are Being Black T-shirt,Anger
22869,8343,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,ADIDAS Men Slimsoll Black Sports Shoes,Anger
22870,46810,Women,Apparel,Topwear,Tshirts,Yellow,Sunny,2012.0,Casual,Nike Women Yellow T-shirt,Joy
22871,19714,Men,Apparel,Topwear,Shirts,Purple,Sunny,2011.0,Casual,United Colors of Benetton Men Check Purple Shirt,Sadness
22874,50149,Women,Footwear,Shoes,Heels,White,Rainy,2012.0,Casual,Rocia Women White Flats,Joy
22876,22569,Men,Apparel,Topwear,Shirts,Blue,Sunny,2011.0,Casual,Highlander Men Check Blue Shirt,Contentment
22878,31942,Women,Footwear,Shoes,Casual Shoes,White,Sunny,2012.0,Casual,Nike Women Sweet Classic Leather White Shoes,Joy
22879,48384,Men,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,French Connection Men Blue Jeans,Contentment
22880,27229,Women,Apparel,Bottomwear,Capris,Green,Sunny,2012.0,Casual,Doodle Kids Girl  Green Capris,Contentment
22881,19526,Men,Apparel,Topwear,Sweaters,Black,Sunny,2011.0,Casual,United Colors of Benetton Men Striped Black Sweater,Anger
22882,7905,Men,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Casual,Proline Men Green Polo T-shirt,Contentment
22883,3599,Women,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Sports,Puma Deccan Chargers Women Jersey,Contentment
22886,7139,Women,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Casual,Scullers For Her Women Light Work Red Check Shirts,Joy
22887,44549,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,Coolers Men Black Sandals,Anger
22890,39121,Women,Apparel,Bottomwear,Leggings,Pink,Rainy,2012.0,Casual,Aneri Women Pink Leggings,Joy
22894,19142,Men,Footwear,Sandal,Sandals,Black,Rainy,2011.0,Casual,Lotto Men Rapid Black Sandals,Anger
22898,43308,Women,Apparel,Topwear,Shirts,Pink,Sunny,2012.0,Casual,United Colors of Benetton Women Pink Shirt,Joy
22899,13478,Women,Footwear,Shoes,Flats,Black,Rainy,2012.0,Casual,Rocia Women Black Flats,Anger
22900,28605,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Casual,Nike Men Dunk High Black Shoes,Anger
22902,33843,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Puma Men Future Cat Black Shoes,Anger
22903,25926,Women,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Femella Women Red T-shirt,Joy
22904,44911,Men,Apparel,Bottomwear,Tracksuits,Black,Sunny,2012.0,Casual,Puma Men Black Logo Woven Tracksuit,Anger
22905,38497,Men,Apparel,Topwear,Tshirts,Yellow,Rainy,2012.0,Casual,Palm Tree Boys Yellow T-shirt,Joy
22906,39545,Men,Footwear,Flip Flops,Flip Flops,Black,Sunny,2012.0,Casual,Numero Uno Men Black Flip Flops,Anger
22908,58740,Men,Apparel,Topwear,Tshirts,Pink,Rainy,2012.0,Casual,Puma Men Pink T-shirt,Joy
22909,5038,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Fila Men's Galliant White Shoe,Joy
22910,11921,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2015.0,Formal,Franco Leone Men Brown Leather Formal Shoes,Sadness
22913,5804,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2011.0,Casual,Jealous 21 Women's Blue Jegging,Contentment
22915,39777,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,Peter England Men Blue Casual Shirt,Contentment
22917,8727,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Indigo Nation Men Blue Check Shirt,Contentment
22918,12798,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Sports,Nike Men Arsenal Navy Blue Jersey,Neutral
22919,35986,Women,Apparel,Topwear,Tshirts,Purple,Sunny,2012.0,Casual,Flying Machine Women Cotton Purple T-shirt,Sadness
22920,19370,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2018.0,Formal,Redtape Men Tango Black Formal Shoes,Anger
22921,34854,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Vans Men Wylle Black Shoes,Anger
22922,16338,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Formal,Peter England Men Stripes Blue Shirt,Contentment
22925,34068,Women,Footwear,Shoes,Heels,Black,Rainy,2012.0,Formal,Clarks Women Cash Box Leather Black Heeled Shoes,Anger
22930,14492,Men,Footwear,Shoes,Casual Shoes,Grey,Rainy,2011.0,Casual,Flying Machine Men Casual Grey Casual Shoes,Sadness
22931,37610,Women,Apparel,Topwear,Tshirts,Pink,Sunny,2012.0,Casual,Madagascar3 Girls Pink Printed T-Shirt,Joy
22934,38658,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,Nike Men Court Majestic White Sports Shoes,Joy
22936,10032,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Sports,Nike Men AS FCB Core T Black T-shirts,Anger
22939,9608,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Casual,Indigo Nation Men Stripes White Shirts,Contentment
22940,3332,Men,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Sports,RCB Boys Fangear Tee,Joy
22941,42015,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,ADIDAS Men White Vermont Shoes,Joy
22942,12765,Women,Apparel,Bottomwear,Jeans,Black,Rainy,2011.0,Casual,Spykar Women Washed Black Jeans,Anger
22943,26550,Men,Footwear,Shoes,Casual Shoes,Blue,Rainy,2012.0,Casual,ID Men Blue Shoes,Contentment
22944,47567,Women,Footwear,Shoes,Heels,Black,Rainy,2012.0,Casual,Portia Women Black Flats,Anger
22945,6640,Women,Footwear,Shoes,Sports Shoes,Grey,Sunny,2011.0,Sports,Nike Women Air Max Turbulence Grey Pink Shoe,Sadness
22946,34095,Women,Apparel,Dress,Dresses,Off White,Sunny,2012.0,Casual,Doodle Girls Printed Multi Coloured Dress,Neutral
22948,51402,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,Myntra Men Light Blue Shirt,Contentment
22950,7792,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Proline Men Grey Polo T-shirt,Sadness
22952,17819,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Lee Cooper Men  Black Formal Shoe,Anger
22953,30607,Men,Apparel,Bottomwear,Track Pants,Charcoal,Rainy,2012.0,Sports,Nike Men Charcoal Track Pants,Sadness
22954,13485,Women,Footwear,Shoes,Heels,Black,Rainy,2011.0,Formal,Rocia Women Rocia Black Formal Shoe Black Formal Shoes,Anger
22955,54342,Women,Apparel,Bottomwear,Leggings,Blue,Sunny,2012.0,Casual,BIBA OUTLET Women Blue Premium Cotton Leggings,Contentment
22957,12557,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Tantra Men Red Printed T-shirt,Joy
22958,3100,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Probase Men's Spirit Blue T-shirt,Contentment
22959,23210,Women,Apparel,Topwear,Tops,Brown,Rainy,2011.0,Ethnic,Aneri Women Sequin Brown Top,Sadness
22960,17025,Men,Footwear,Flip Flops,Flip Flops,White,Sunny,2013.0,Casual,Gas Men Beach Slipper,Joy
22961,6472,Women,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,ADIDAS Wmen's Free Soul White T-shirt,Joy
22962,18851,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Puma Men Head Red Tshirt,Joy
22963,19983,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,United Colors of Benetton Men Blue Striped T-shirt,Contentment
22969,4325,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Tantra Kid's Unisex Stop Turqoise Kidswear,Contentment
22974,56415,Men,Footwear,Sandal,Sandals,Charcoal,Sunny,2013.0,Casual,GAS Men Charcoal Jungle Sandals,Sadness
22976,33082,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Green Striped T-Shirt,Contentment
22977,1657,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2010.0,Sports,Reebok Men's White High Wire Shoe,Joy
22980,26306,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2013.0,Casual,Proline Men Pack of 3 T-Shirts,Sadness
22981,3564,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2015.0,Casual,Skechers Men Sage Brown Lifestyle Casual Shoe,Sadness
22984,30263,Men,Footwear,Shoes,Casual Shoes,Olive,Rainy,2018.0,Casual,Red Tape Men Olive Shoes,Contentment
22986,18409,Women,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Skechers Women Prospeed Black Shoe,Anger
22987,35711,Women,Footwear,Shoes,Sports Shoes,Grey,Sunny,2012.0,Sports,Nike Women Zoom Vomero Grey Sports Shoes,Sadness
22991,9862,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Status Quo Men Red Polo Tshirts,Joy
22993,6016,Men,Apparel,Topwear,Shirts,Purple,Sunny,2011.0,Casual,Highlander Men Purple White Checked Shirt,Sadness
22994,5693,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2015.0,Casual,Skechers Men's Genesis Everstone Black Shoe,Anger
22995,38832,Women,Apparel,Dress,Dresses,White,Sunny,2012.0,Casual,Latin Quarters Women White & Pink Printed Dress,Joy
22996,40928,Men,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans,Contentment
22997,21123,Men,Apparel,Topwear,Sweaters,Purple,Rainy,2011.0,Casual,s.Oliver Men Check Purple Sweater,Sadness
22998,15316,Men,Footwear,Shoes,Casual Shoes,Green,Rainy,2011.0,Casual,ADIDAS Men Vigor Green Casual Shoes,Contentment
22999,59039,Women,Footwear,Shoes,Flats,Pink,Rainy,2012.0,Casual,Carlton London Women Pink Flats,Joy
23000,4741,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2011.0,Casual,Numero Uno Men's Amazon White Grey Shoe,Joy
23001,10664,Men,Apparel,Topwear,Tshirts,Yellow,Rainy,2011.0,Casual,Doodle Boy Rockstar-sing it Yellow Tshirts,Joy
23002,24451,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Nike Men Air Rally Black Casual Shoes,Anger
23005,53731,Men,Footwear,Shoes,Casual Shoes,White,Rainy,2014.0,Casual,Puma Men White & Black Contest Lo Casual Shoes,Joy
23006,44786,Men,Footwear,Shoes,Casual Shoes,Blue,Sunny,2012.0,Casual,Lotto Men Blue Shoes,Contentment
23008,4573,Women,Footwear,Shoes,Sports Shoes,Black,Sunny,2011.0,Sports,Nike Women Gls Black Shoe,Anger
23010,15124,Men,Apparel,Bottomwear,Trousers,Grey,Rainy,2011.0,Formal,Arrow Men TR Finish Grey Trousers,Sadness
23011,40326,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,ADIDAS Men Black Absolion Sports Shoes,Anger
23012,10456,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Flying Machine Men Grey Polo Tshirts,Sadness
23019,3756,Men,Apparel,Topwear,Tshirts,Pink,Sunny,2011.0,Casual,Status Quo Men's Concerts Mulberry T-shirt,Joy
23022,26134,Men,Apparel,Bottomwear,Trousers,Black,Sunny,2012.0,Formal,John Miller Men Black Trousers,Anger
23023,54514,Men,Footwear,Shoes,Casual Shoes,White,Rainy,2012.0,Casual,F Sports Men White Rodeo Shoes,Joy
23027,2684,Men,Apparel,Topwear,Tshirts,Purple,Sunny,2011.0,Casual,Inkfruit Men's City Beats Violet T-shirt,Sadness
23028,22594,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Sports,Nike Men Navy Blue T-shirt,Neutral
23029,35523,Women,Footwear,Sandal,Sandals,Purple,Sunny,2012.0,Casual,Enroute Teens Purple Sandals,Sadness
23030,26908,Women,Apparel,Topwear,Tops,Blue,Sunny,2012.0,Casual,Jealous 21 Women Printed Blue Top,Contentment
23031,6224,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Lee Men's Tom Grey Melange T-shirt,Sadness
23033,17673,Women,Footwear,Shoes,Heels,Black,Rainy,2015.0,Casual,Catwalk Women Black Pumps,Anger
23034,3590,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2011.0,Casual,Converse Men's Chuck Taylor Doodle Art Hi Black Canvas Shoe,Anger
23036,30297,Men,Apparel,Topwear,Tshirts,Off White,Sunny,2012.0,Casual,Myntra Men Grand Sport Off White T-shirt,Neutral
23037,27220,Women,Apparel,Topwear,Tops,Purple,Sunny,2012.0,Casual,Doodle Kids Girl Printed Purple Top,Sadness
23038,13015,Women,Footwear,Shoes,Flats,Maroon,Rainy,2011.0,Casual,Inc 5 Women Casual Maroon Sandals,Sadness
23039,7130,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Urban Yoga Men's White T-shirt,Joy
23040,8944,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts,Contentment
23041,16567,Women,Apparel,Dress,Dresses,Red,Rainy,2011.0,Casual,AND by Anita Dongre Women Printed Red Dresses,Joy
23044,23680,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2012.0,Casual,Red Tape Men Brown Casual Shoes,Sadness
23045,13829,Men,Apparel,Topwear,Sweaters,Purple,Rainy,2011.0,Casual,Indigo Nation Men Stripes Purple Sweaters,Sadness
23046,34637,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,Lotto Men Vienna III White Sports Shoes,Joy
23047,5667,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Tantra Men's Gizmo Black T-shirt,Anger
23048,20005,Women,Apparel,Topwear,Tops,Blue,Rainy,2011.0,Casual,United Colors of Benetton Women Blue Printed Top,Contentment
23051,57157,Women,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Elle Women White T-shirt,Joy
23052,10690,Men,Apparel,Topwear,Tshirts,Yellow,Rainy,2011.0,Casual,Doodle Boy Mummy daddy me Yellow Tshirts,Joy
23055,20839,Women,Footwear,Shoes,Casual Shoes,Black,Rainy,2011.0,Casual,Puma Women Future Cat M1 Denim Black  Casual Shoes,Anger
23056,39128,Women,Apparel,Bottomwear,Leggings,Red,Rainy,2012.0,Casual,Aneri Women Red Leggings,Joy
23057,25577,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Fila Men Surveillance Black Shoe,Anger
23058,11742,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Casual,Lee Men Navy Blue Polo Tshirts,Neutral
23060,14002,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Sports,Nike Men Solid Navy Blue Jerseys,Neutral
23061,20237,Women,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,Wrangler Women Printed Blue T-shirt,Contentment
23062,37280,Women,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Tantra Women Blue Facebook T-shirt,Contentment
23063,5455,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,Ant Kids Boy's Musical Buzz Green T-Shirts Kidswear,Contentment
23064,44772,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Lotto Men Black Dunk HI Sports Shoes,Anger
23069,24697,Men,Apparel,Topwear,Shirts,Brown,Rainy,2011.0,Casual,Probase Men Brown Check Shirt,Sadness
23072,31177,Women,Apparel,Topwear,Tops,Red,Sunny,2012.0,Casual,Gini and Jony Girls Red Top,Joy
23074,46819,Women,Footwear,Shoes,Heels,Silver,Sunny,2016.0,Casual,Catwalk Women Silver Flats,Neutral
23075,27012,Women,Apparel,Bottomwear,Capris,Blue,Sunny,2012.0,Casual,Jealous 21 Women Navy Blue Capris,Contentment
23076,13227,Men,Apparel,Topwear,Tshirts,Brown,Rainy,2011.0,Casual,Palm Tree Kids Boys Printed Brown Tshirts,Sadness
23084,7302,Women,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,UCB Women's Short Sleeve Blue Red T-shirt,Contentment
23086,34405,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Myntra Men Black Printed T-shirt,Anger
23088,17687,Women,Footwear,Shoes,Heels,White,Rainy,2015.0,Casual,Catwalk Women Classic White Heels,Joy
23090,11928,Women,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Skechers Women Tone White Sports Shoes,Joy
23091,36736,Women,Apparel,Topwear,Tshirts,Pink,Sunny,2012.0,Casual,Spykar Women Cult Pink T-shirt,Joy
23092,14466,Women,Footwear,Shoes,Heels,Taupe,Sunny,2012.0,Casual,Enroute Women Casual Taupe Heels,Sadness
23094,11114,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Formal,Indigo Nation Men Check Purple Shirts,Sadness
23095,32396,Women,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Formal,Arrow Woman Blue Striped Shirt,Contentment
23096,33244,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Formal,Arrow Men Blue Slim Fit Shirt,Contentment
23099,13643,Women,Footwear,Shoes,Flats,Gold,Rainy,2011.0,Casual,Carlton London Women Casual Yellow Sandals,Fear
23103,12791,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Sports,Nike Men Manchester United Red Jerseys,Joy
23105,47593,Women,Footwear,Shoes,Heels,Black,Rainy,2012.0,Casual,Portia Women Black Sandals,Anger
23106,34061,Women,Apparel,Dress,Dresses,Magenta,Sunny,2012.0,Casual,Gini and Jony Girls Printed White & Pink Dress,Joy
23108,16331,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,Peter England Men Stripes Blue Polo T-Shirt,Contentment
23109,22104,Men,Footwear,Shoes,Casual Shoes,Blue,Rainy,2011.0,Casual,Flying Machine Men Blue Casual Shoes,Contentment
23110,7766,Men,Apparel,Topwear,Tshirts,Brown,Rainy,2011.0,Casual,Inkfruit Men's Phalanx Brown Light Green T-shirt,Sadness
23112,43301,Men,Footwear,Flip Flops,Flip Flops,Red,Sunny,2012.0,Casual,United Colors of Benetton Men Red Flip Flop,Joy
23113,2026,Men,Apparel,Topwear,Tshirts,Green,Rainy,2010.0,Casual,ADIDAS Mens Full Deep Green T-shirt,Contentment
23114,27644,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Che Guevara Men Printed Green T-shirt,Contentment
23115,13471,Women,Apparel,Topwear,Tops,Blue,Sunny,2011.0,Casual,United Colors of Benetton Women Solid Blue Tunic,Contentment
23117,26796,Men,Apparel,Topwear,Shirts,Blue,Sunny,2013.0,Formal,Arrow Men Blue Striped Shirt,Contentment
23119,34253,Men,Apparel,Bottomwear,Track Pants,Black,Sunny,2012.0,Casual,Proline Men Black Track Pants,Anger
23120,6486,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2018.0,Casual,Red Tape Men STN Formal Light Brown Shoe,Sadness
23121,19977,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,United Colors of Benetton Men Printed White Tshirt,Joy
23122,35381,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Enroute Teens Black Shoes,Anger
23123,7554,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Sports,Nike Men's As Walkthrough Black-Grey T-shirt,Contentment
23125,22336,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,John Players Men Stripes Grey Polo T-Shirt,Sadness
23127,5203,Men,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Casual,Mickey Men's The Original Red T-shirt,Joy
23129,14654,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,Probase Men Funky Music Aqua Blue Tshirts,Contentment
23131,41456,Men,Footwear,Sandal,Sandals,Beige,Sunny,2012.0,Casual,Lee Cooper Men Beige Sandals,Contentment
23133,57533,Men,Footwear,Shoes,Formal Shoes,Tan,Rainy,2012.0,Formal,Provogue Men Brown Formal Shoes,Anger
23134,44918,Men,Apparel,Bottomwear,Shorts,White,Sunny,2012.0,Casual,Puma Men White Shorts,Joy
23135,33076,Men,Apparel,Topwear,Tshirts,Orange,Sunny,2012.0,Casual,U.S.Polo Assn. Men Orange Striped Polo T-shirt,Joy
23137,3769,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Status Quo Men's Blue Polo T-shirt,Contentment
23138,8381,Women,Apparel,Topwear,Tshirts,Purple,Rainy,2011.0,Casual,Doodle Girl's Raw Edges Purple Teen Kidswear,Sadness
23140,9253,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Formal,Mark Taylor Men Purple Striped Shirt,Sadness
23143,31980,Men,Footwear,Sandal,Sandals,Red,Sunny,2012.0,Casual,Nike Men Lebron Slide Red Sandals,Joy
23144,26937,Women,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Jealous 21 Women Printed White T-shirt,Joy
23149,1802,Men,Footwear,Shoes,Sports Shoes,Brown,Sunny,2011.0,Sports,Quechua Men's Arpenaz Flex Yellow Shoe,Sadness
23151,40319,Women,Footwear,Shoes,Casual Shoes,White,Sunny,2012.0,Casual,ADIDAS Women White Adi Weld Shoes,Joy
23153,10469,Men,Apparel,Topwear,Tshirts,Yellow,Rainy,2011.0,Casual,Flying Machine Men Yellow Polo Tshirts,Joy
23156,15329,Men,Apparel,Topwear,Sweaters,White,Rainy,2011.0,Sports,Nike Men Solid White Sweaters,Joy
23158,56872,Women,Footwear,Shoes,Heels,Red,Rainy,2012.0,Casual,HM Women Red Sandals,Joy
23163,2489,Women,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Puma Women Commander White Pink Shoe,Joy
23164,9061,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Formal,Mark Taylor Men White Striped Shirt,Joy
23166,6815,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2012.0,Casual,Timberland Men's Chocorua Trail Brown Shoe,Sadness
23169,12930,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Casual,Classic Polo Men Club Navy Blue Tshirts,Neutral
23170,29371,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Formal,Genesis Men Striped Blue Shirt,Contentment
23171,22799,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Locomotive Men Printed Red T-shirt,Joy
23172,6029,Women,Apparel,Topwear,Tops,Blue,Sunny,2011.0,Casual,UCB Women's Basic Racerback Blue Top,Contentment
23173,32953,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,ADIDAS Neo Men Clemente Stripe Black Shoes,Anger
23175,21578,Women,Apparel,Topwear,Tshirts,Green,Rainy,2012.0,Casual,Roxy Women Green Garden T-Shirt,Contentment
23176,24836,Women,Footwear,Shoes,Sports Shoes,Grey,Rainy,2011.0,Sports,New Balance Women Grey Sports Shoes,Sadness
23178,39587,Women,Footwear,Shoes,Heels,Brown,Rainy,2015.0,Casual,Catwalk Women Brown Flats,Sadness
23181,1668,Men,Apparel,Topwear,Tshirts,Red,Rainy,2010.0,Casual,Reebok Men Playdry Full Sleeved T-shirt Red,Joy
23182,17826,Women,Footwear,Shoes,Casual Shoes,White,Rainy,2011.0,Casual,Nike Women Court Majestic White Casual Shoe,Joy
